image_id,image_filename,ground_truth_label,ground_truth_subtype,normalized_prediction,predicted_subtype,is_correct,success,processing_time_ms,confidence,reasoning,full_raw_response
237,tinea-incognito-17.jpg,non_acne,other,non_acne,other,True,True,5991.48,high,"The image shows a characteristic butterfly-shaped erythematous rash distributed across the bridge of the nose and both cheeks in a symmetrical pattern. This distribution, along with the diffuse redness without comedones, pustules, or typical acne lesions, is highly suggestive of a malar rash, commonly associated with systemic lupus erythematosus or other photosensitive dermatoses rather than acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a characteristic butterfly-shaped erythematous rash distributed across the bridge of the nose and both cheeks in a symmetrical pattern. This distribution, along with the diffuse redness without comedones, pustules, or typical acne lesions, is highly suggestive of a malar rash, commonly associated with systemic lupus erythematosus or other photosensitive dermatoses rather than acne vulgaris."",
    ""key_features"": [
        ""Symmetrical butterfly-shaped erythema across nose and cheeks"",
        ""Diffuse redness without discrete comedones or pustules"",
        ""Malar distribution pattern"",
        ""Absence of typical acne lesions (whiteheads, blackheads, or inflammatory papules)"",
        ""Smooth surface texture without acne-type inflammation""
    ]
}
```"
238,perleche-6.jpg,non_acne,other,non_acne,other,True,True,6145.05,high,"This image shows perioral dermatitis, characterized by erythematous (red) patches and papules distributed symmetrically around the mouth with characteristic sparing of the vermillion border of the lips. The absence of comedones, pustules, or typical acne lesions, combined with the distinctive perioral distribution pattern, clearly differentiates this from acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows perioral dermatitis, characterized by erythematous (red) patches and papules distributed symmetrically around the mouth with characteristic sparing of the vermillion border of the lips. The absence of comedones, pustules, or typical acne lesions, combined with the distinctive perioral distribution pattern, clearly differentiates this from acne vulgaris."",
    ""key_features"": [
        ""Symmetric erythematous patches around the mouth"",
        ""Clear sparing of the vermillion border (immediate lip area)"",
        ""Fine papular eruption without comedones"",
        ""Distribution pattern characteristic of perioral dermatitis"",
        ""Absence of pustules or typical acne lesions"",
        ""Diffuse redness rather than discrete inflammatory papules""
    ]
}
```"
239,perleche-54.jpg,non_acne,other,non_acne,other,True,True,5976.55,high,"This image shows an intertriginous (skin fold) dermatitis, most consistent with intertrigo or a fungal infection. The location in the axilla (armpit), the macerated appearance with erosion, the lack of comedones, pustules, or typical acne lesions, and the moist, inflamed presentation are characteristic of friction-related or moisture-related dermatitis rather than acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows an intertriginous (skin fold) dermatitis, most consistent with intertrigo or a fungal infection. The location in the axilla (armpit), the macerated appearance with erosion, the lack of comedones, pustules, or typical acne lesions, and the moist, inflamed presentation are characteristic of friction-related or moisture-related dermatitis rather than acne vulgaris."",
    ""key_features"": [""located in axillary/intertriginous area"", ""macerated, eroded skin surface"", ""absence of comedones or pustules"", ""moist, inflamed appearance"", ""typical intertrigo presentation in skin fold""]
}
```"
240,13TineaAcute.jpg,non_acne,other,non_acne,other,True,True,7264.53,high,"This image shows an ulcerated lesion on the ankle/foot area with surrounding erythema and tissue breakdown. The location (lower extremity), appearance of tissue necrosis, and wound characteristics are consistent with a venous stasis ulcer, traumatic wound, or other dermatological condition rather than acne. Acne does not typically present on the feet/ankles and does not manifest as open ulcerations with this morphology.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows an ulcerated lesion on the ankle/foot area with surrounding erythema and tissue breakdown. The location (lower extremity), appearance of tissue necrosis, and wound characteristics are consistent with a venous stasis ulcer, traumatic wound, or other dermatological condition rather than acne. Acne does not typically present on the feet/ankles and does not manifest as open ulcerations with this morphology."",
    ""key_features"": [""ulcerated lesion with tissue breakdown"", ""located on ankle/foot area"", ""surrounding erythema and inflammation"", ""wound with exposed tissue"", ""absence of comedones, pustules, or typical acne morphology"", ""anatomical location inconsistent with acne""]
}
```"
241,perleche-788.jpg,non_acne,other,non_acne,other,True,True,6143.17,high,"The image shows perioral dermatitis, characterized by erythematous (red) papules and slight scaling around the mouth area, particularly concentrated around the lips and nasolabial folds. The distribution pattern is typical of perioral dermatitis rather than acne, with characteristic sparing of the vermillion border of the lips. There are no comedones, pustules, or other acne-specific lesions visible.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows perioral dermatitis, characterized by erythematous (red) papules and slight scaling around the mouth area, particularly concentrated around the lips and nasolabial folds. The distribution pattern is typical of perioral dermatitis rather than acne, with characteristic sparing of the vermillion border of the lips. There are no comedones, pustules, or other acne-specific lesions visible."",
    ""key_features"": [
        ""Erythematous papules concentrated around the mouth"",
        ""Perioral distribution pattern"",
        ""Absence of comedones (blackheads/whiteheads)"",
        ""Slight scaling and redness in perioral region"",
        ""Clear vermillion border of lips"",
        ""No pustules or inflammatory acne lesions"",
        ""Pattern consistent with perioral dermatitis""
    ]
}
```"
242,perleche-37.jpg,non_acne,other,non_acne,other,True,True,5939.37,high,"The image shows perioral dermatitis, characterized by a red, scaly rash around the mouth area with fine papules and erythema. The distribution pattern (perioral location), absence of comedones, pustules, or typical acne lesions, and the presence of diffuse erythema with fine scaling are consistent with perioral dermatitis rather than acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows perioral dermatitis, characterized by a red, scaly rash around the mouth area with fine papules and erythema. The distribution pattern (perioral location), absence of comedones, pustules, or typical acne lesions, and the presence of diffuse erythema with fine scaling are consistent with perioral dermatitis rather than acne vulgaris."",
    ""key_features"": [
        ""Erythematous patch located around the mouth/perioral region"",
        ""Fine scaling and textural changes without comedones"",
        ""Diffuse redness rather than discrete inflammatory papules or pustules"",
        ""Characteristic perioral distribution pattern"",
        ""Absence of blackheads, whiteheads, or typical acne lesions"",
        ""Mature skin with age-related changes visible""
    ]
}
```"
243,tinea-face-24.jpg,non_acne,other,non_acne,other,True,True,6140.96,high,"This image shows a hyperpigmented, reticulated (net-like) pattern on the lateral neck/jaw area, which is characteristic of poikiloderma or possibly erythromelanosis follicularis faciei et colli. The absence of comedones, pustules, papules, or inflammatory lesions rules out acne. The pattern shows mottled pigmentation with areas of hyperpigmentation and hypopigmentation, along with possible telangiectasia, which is not consistent with any form of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows a hyperpigmented, reticulated (net-like) pattern on the lateral neck/jaw area, which is characteristic of poikiloderma or possibly erythromelanosis follicularis faciei et colli. The absence of comedones, pustules, papules, or inflammatory lesions rules out acne. The pattern shows mottled pigmentation with areas of hyperpigmentation and hypopigmentation, along with possible telangiectasia, which is not consistent with any form of acne."",
    ""key_features"": [
        ""Reticulated hyperpigmentation pattern"",
        ""Mottled appearance with mixed hyper- and hypopigmentation"",
        ""Location on lateral neck and jaw area"",
        ""Absence of comedones or pustules"",
        ""No inflammatory papules or nodules"",
        ""Net-like or lacy pigmentation pattern""
    ]
}
```"
244,perleche-34.jpg,non_acne,other,non_acne,other,True,True,6117.09,high,"This image shows perioral dermatitis, characterized by small papules and pustules with erythema distributed around the mouth and nasolabial folds. The pattern is typical of perioral dermatitis rather than acne vulgaris, with characteristic sparing of the vermillion border of the lips and clustering of small inflammatory papules in the perioral region. The absence of comedones and the specific distribution pattern are key distinguishing features from acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows perioral dermatitis, characterized by small papules and pustules with erythema distributed around the mouth and nasolabial folds. The pattern is typical of perioral dermatitis rather than acne vulgaris, with characteristic sparing of the vermillion border of the lips and clustering of small inflammatory papules in the perioral region. The absence of comedones and the specific distribution pattern are key distinguishing features from acne."",
    ""key_features"": [""small erythematous papules clustered around mouth"", ""involvement of perioral and nasolabial areas"", ""absence of comedones (blackheads/whiteheads)"", ""characteristic distribution pattern sparing lip border"", ""fine scaling and mild inflammation present""]
}
```"
245,molluscum-contagiosum-99.jpg,non_acne,other,acne,papular,False,True,6376.87,high,"The image shows multiple small, erythematous (red) papules distributed across the cheek and perioral area without visible pustules or comedones. These are characteristic inflammatory lesions consistent with papular acne. The lesions are raised, inflamed bumps without central purulent heads, which distinguishes them from pustular acne.","```json
{
    ""classification"": ""Papular acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows multiple small, erythematous (red) papules distributed across the cheek and perioral area without visible pustules or comedones. These are characteristic inflammatory lesions consistent with papular acne. The lesions are raised, inflamed bumps without central purulent heads, which distinguishes them from pustular acne."",
    ""key_features"": [
        ""Multiple small red papules on cheek and chin"",
        ""Inflammatory lesions without visible pustules"",
        ""No comedones (blackheads or whiteheads) visible"",
        ""Lesions are raised and erythematous"",
        ""Distribution pattern typical of acne vulgaris"",
        ""No signs of cystic or nodular involvement""
    ]
}
```"
246,molluscum-contagiosum-140.jpg,non_acne,other,non_acne,other,True,True,6544.25,high,"The image shows a smooth, firm, dome-shaped swelling on the cheek without any visible comedones, pustules, or inflammatory acne lesions. The appearance is consistent with a cystic lesion such as an epidermoid cyst or other subcutaneous mass rather than acne. The lack of surface pores, pustules, or inflammatory papules rules out acne variants.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a smooth, firm, dome-shaped swelling on the cheek without any visible comedones, pustules, or inflammatory acne lesions. The appearance is consistent with a cystic lesion such as an epidermoid cyst or other subcutaneous mass rather than acne. The lack of surface pores, pustules, or inflammatory papules rules out acne variants."",
    ""key_features"": [
        ""Smooth, dome-shaped swelling on the cheek"",
        ""Absence of comedones (blackheads or whiteheads)"",
        ""No visible pustules or inflammatory papules"",
        ""Firm, subcutaneous mass appearance"",
        ""Intact overlying skin without acne-related changes"",
        ""Solitary lesion without surrounding acneiform eruption""
    ]
}
```"
247,molluscum-contagiosum-141.jpg,non_acne,other,non_acne,other,True,True,5948.73,high,"The image shows multiple small, flat, light brown to tan macules scattered across the skin, consistent with lentigines (age spots or sun spots) or ephelides (freckles). These are pigmented lesions without any inflammatory component, comedones, pustules, or papules that would characterize acne. The lesions are uniform in appearance and lack the characteristic features of any acne subtype.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows multiple small, flat, light brown to tan macules scattered across the skin, consistent with lentigines (age spots or sun spots) or ephelides (freckles). These are pigmented lesions without any inflammatory component, comedones, pustules, or papules that would characterize acne. The lesions are uniform in appearance and lack the characteristic features of any acne subtype."",
    ""key_features"": [""flat pigmented macules"", ""light brown to tan coloration"", ""scattered distribution"", ""no inflammation or erythema"", ""no comedones or pustules"", ""uniform size and appearance"", ""no papules or nodules""]
}
```"
248,molluscum-contagiosum-135.jpg,non_acne,other,non_acne,other,True,True,5072.78,high,"The image shows small, flat, hyperpigmented macules on the cheek area below the eye. These appear to be freckles (ephelides) or lentigines, which are benign pigmented lesions. There is no evidence of comedones, papules, pustules, nodules, or cysts that would indicate acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows small, flat, hyperpigmented macules on the cheek area below the eye. These appear to be freckles (ephelides) or lentigines, which are benign pigmented lesions. There is no evidence of comedones, papules, pustules, nodules, or cysts that would indicate acne."",
    ""key_features"": [""small brown macules"", ""flat pigmented lesions"", ""no inflammatory changes"", ""no comedones present"", ""no pustules or papules"", ""smooth skin texture"", ""typical distribution pattern for freckles""]
}
```"
249,AIDS-43.jpg,non_acne,other,non_acne,other,True,True,5778.64,high,"The image shows crusted, erosive lesions with honey-colored crusting around the nose and mouth area, which is characteristic of impetigo, a bacterial skin infection. The appearance of thick, golden-yellow crusts and the perioral distribution are classic features of impetigo rather than acne. There are no comedones, pustules, or other typical acne lesions visible.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows crusted, erosive lesions with honey-colored crusting around the nose and mouth area, which is characteristic of impetigo, a bacterial skin infection. The appearance of thick, golden-yellow crusts and the perioral distribution are classic features of impetigo rather than acne. There are no comedones, pustules, or other typical acne lesions visible."",
    ""key_features"": [""honey-colored/golden crusting"", ""erosive lesions"", ""perioral and perinasal distribution"", ""weeping/exudative appearance"", ""absence of comedones or typical acne lesions"", ""superficial crusted plaques""]
}
```"
250,atypical-nevi-10.jpg,non_acne,other,non_acne,other,True,True,5723.85,high,"The image shows a well-defined, dark brown pigmented lesion with irregular borders and color variation, consistent with a melanocytic nevus (mole) or potentially a seborrheic keratosis. The lesion lacks the characteristic features of acne such as comedones, pustules, papules, or inflammatory changes. The uniform raised appearance and pigmentation pattern are typical of benign pigmented lesions rather than acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a well-defined, dark brown pigmented lesion with irregular borders and color variation, consistent with a melanocytic nevus (mole) or potentially a seborrheic keratosis. The lesion lacks the characteristic features of acne such as comedones, pustules, papules, or inflammatory changes. The uniform raised appearance and pigmentation pattern are typical of benign pigmented lesions rather than acne."",
    ""key_features"": [""dark brown pigmented lesion"", ""irregular but well-defined borders"", ""uniform raised appearance"", ""no pustules or comedones present"", ""no surrounding inflammation"", ""single discrete lesion"", ""color variation within the lesion""]
}
```"
251,melanotic-macule-9.jpg,non_acne,other,non_acne,other,True,True,5627.36,high,"The image shows perioral skin with significant photodamage, wrinkling, and what appears to be angular cheilitis or inflammatory changes at the lip margins. There are no visible comedones, papules, pustules, nodules, or cysts characteristic of acne. The skin changes are consistent with aging, sun damage, and possibly a lip inflammatory condition rather than acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows perioral skin with significant photodamage, wrinkling, and what appears to be angular cheilitis or inflammatory changes at the lip margins. There are no visible comedones, papules, pustules, nodules, or cysts characteristic of acne. The skin changes are consistent with aging, sun damage, and possibly a lip inflammatory condition rather than acne vulgaris."",
    ""key_features"": [""extensive perioral rhytides (wrinkles)"", ""solar elastosis and photodamage"", ""erythema and scaling at lip margins"", ""absence of comedones"", ""absence of inflammatory papules or pustules"", ""age-related skin changes""]
}
```"
252,malignant-melanoma-90.jpg,non_acne,other,non_acne,other,True,True,5923.78,high,"The image shows a well-defined, uniformly pigmented brown lesion below the eye that appears to be a benign pigmented lesion, most likely a dermatosis papulosa nigra, seborrheic keratosis, or melanocytic nevus. There are no comedones, pustules, papules, nodules, or inflammatory changes characteristic of acne. The lesion has distinct borders and uniform coloration without surrounding erythema or purulent material.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a well-defined, uniformly pigmented brown lesion below the eye that appears to be a benign pigmented lesion, most likely a dermatosis papulosa nigra, seborrheic keratosis, or melanocytic nevus. There are no comedones, pustules, papules, nodules, or inflammatory changes characteristic of acne. The lesion has distinct borders and uniform coloration without surrounding erythema or purulent material."",
    ""key_features"": [""uniformly pigmented brown lesion"", ""well-demarcated borders"", ""located in periorbital area"", ""no inflammatory changes"", ""no comedones or pustules present"", ""appears raised/papular but non-inflammatory"", ""no surrounding erythema""]
}
```"
253,melanocytic-nevi-98.jpg,non_acne,other,non_acne,other,True,True,5850.78,high,"This image shows a close-up of an eye with visible eyelashes and eyelid anatomy. There are no acne lesions, comedones, pustules, papules, nodules, or cysts present. The image appears to show normal periocular skin with possible mild pigmentation or vascular changes, but no acneiform eruptions.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows a close-up of an eye with visible eyelashes and eyelid anatomy. There are no acne lesions, comedones, pustules, papules, nodules, or cysts present. The image appears to show normal periocular skin with possible mild pigmentation or vascular changes, but no acneiform eruptions."",
    ""key_features"": [""close-up view of eye and eyelid"", ""normal eyelash distribution"", ""no visible comedones or pustules"", ""no inflammatory papules or nodules"", ""absence of acneiform lesions"", ""normal skin texture around eye area""]
}
```"
254,lentigo-maligna-25.jpg,non_acne,other,non_acne,other,True,True,6298.91,high,"This image shows cutis rhomboidalis nuchae (also called farmer's neck or sailor's skin), which is a condition characterized by chronic sun damage resulting in deep furrows and thickened, leathery skin with a rhomboidal pattern. The visible features include pronounced skin thickening, deep wrinkles, and a coarse texture on the lateral neck and face area, which are classic signs of chronic actinic damage rather than acne pathology.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows cutis rhomboidalis nuchae (also called farmer's neck or sailor's skin), which is a condition characterized by chronic sun damage resulting in deep furrows and thickened, leathery skin with a rhomboidal pattern. The visible features include pronounced skin thickening, deep wrinkles, and a coarse texture on the lateral neck and face area, which are classic signs of chronic actinic damage rather than acne pathology."",
    ""key_features"": [""deep rhomboidal furrows and wrinkles"", ""thickened, leathery skin texture"", ""coarse skin appearance"", ""location on lateral neck/face consistent with chronic sun exposure"", ""absence of comedones, pustules, or inflammatory papules"", ""no acne lesions visible""]
}
```"
255,melanotic-macule-11.jpg,non_acne,other,non_acne,other,True,True,6296.13,high,"This image shows the lower lip and oral mucosa with a textured, papillated appearance characteristic of oral papillomatosis or fordyce spots on the lip. There are no comedones, pustules, papules, or inflammatory lesions typical of acne. The location (vermillion border and oral mucosa) and the pattern of small, uniform, flesh-colored papules are inconsistent with acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows the lower lip and oral mucosa with a textured, papillated appearance characteristic of oral papillomatosis or fordyce spots on the lip. There are no comedones, pustules, papules, or inflammatory lesions typical of acne. The location (vermillion border and oral mucosa) and the pattern of small, uniform, flesh-colored papules are inconsistent with acne vulgaris."",
    ""key_features"": [""multiple small flesh-colored papules on lower lip"", ""uniform distribution across vermillion border"", ""no inflammation or erythema"", ""no comedones or pustules present"", ""location on oral mucosa/lip margin rather than typical acne sites"", ""texture consistent with fordyce spots or oral papillomatosis""]
}
```"
256,lentigo-maligna-8.jpg,non_acne,other,non_acne,other,True,True,6040.04,high,"The image shows multiple brown, flat to slightly raised pigmented lesions on the forehead and temple area that are consistent with seborrheic keratoses or solar lentigines (age spots/sun spots). These are benign pigmented lesions that lack the characteristic features of acne such as comedones, papules, pustules, or inflammatory changes. The lesions appear waxy and well-demarcated, which is typical of seborrheic keratoses.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows multiple brown, flat to slightly raised pigmented lesions on the forehead and temple area that are consistent with seborrheic keratoses or solar lentigines (age spots/sun spots). These are benign pigmented lesions that lack the characteristic features of acne such as comedones, papules, pustules, or inflammatory changes. The lesions appear waxy and well-demarcated, which is typical of seborrheic keratoses."",
    ""key_features"": [""multiple brown pigmented macules and patches"", ""well-demarcated borders"", ""flat to slightly raised surface texture"", ""waxy appearance"", ""no comedones or pustules present"", ""no inflammatory erythema"", ""distribution pattern consistent with sun-exposed areas""]
}
```"
257,blue-nevus-5.jpg,non_acne,other,non_acne,other,True,True,6247.85,high,"The image shows a large, irregular, blue-gray to brown pigmented patch on the cheek, consistent with dermal melanocytosis (such as nevus of Ota or acquired dermal melanocytosis). This is a pigmentary disorder, not an inflammatory or follicular condition. There are no comedones, papules, pustules, or other acneiform lesions visible.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a large, irregular, blue-gray to brown pigmented patch on the cheek, consistent with dermal melanocytosis (such as nevus of Ota or acquired dermal melanocytosis). This is a pigmentary disorder, not an inflammatory or follicular condition. There are no comedones, papules, pustules, or other acneiform lesions visible."",
    ""key_features"": [""large irregular pigmented patch"", ""blue-gray to brown coloration"", ""located on malar/zygomatic region"", ""no inflammatory papules or pustules"", ""no comedones present"", ""dermal pigmentation pattern""]
}
```"
258,lentigo-maligna-16.jpg,non_acne,other,non_acne,other,True,True,5936.61,high,"The image shows a large, well-demarcated brown patch on the lower cheek consistent with a pigmented lesion, likely a solar lentigo (age spot) or seborrheic keratosis. There are no comedones, papules, pustules, or inflammatory lesions characteristic of acne. The skin also shows signs of photoaging with fine wrinkles and textural changes, but no acneiform eruptions.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a large, well-demarcated brown patch on the lower cheek consistent with a pigmented lesion, likely a solar lentigo (age spot) or seborrheic keratosis. There are no comedones, papules, pustules, or inflammatory lesions characteristic of acne. The skin also shows signs of photoaging with fine wrinkles and textural changes, but no acneiform eruptions."",
    ""key_features"": [""large brown hyperpigmented patch on lower cheek"", ""well-defined borders of the pigmented lesion"", ""absence of comedones or inflammatory papules"", ""presence of photoaging changes"", ""no pustules or cystic lesions"", ""uniform pigmentation within the lesion""]
}
```"
259,melanotic-macule-5.jpg,non_acne,other,non_acne,other,True,True,6041.56,high,"This image shows the perioral and lower facial region with visible teeth and lips, but no acne lesions are present. The skin appears to have normal texture without comedones, papules, pustules, nodules, or cysts. The visible features are consistent with normal skin anatomy rather than any acneiform condition.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows the perioral and lower facial region with visible teeth and lips, but no acne lesions are present. The skin appears to have normal texture without comedones, papules, pustules, nodules, or cysts. The visible features are consistent with normal skin anatomy rather than any acneiform condition."",
    ""key_features"": [""normal skin texture on lower face"", ""no visible comedones or inflammatory lesions"", ""no pustules or papules present"", ""absence of acne-related pathology"", ""image primarily shows dental/oral structures""]
}
```"
260,blue-nevus-ota-7.jpg,non_acne,other,non_acne,other,True,True,5822.19,high,"The image shows hyperpigmentation around the perioral area (around the mouth) without any visible comedones, papules, pustules, nodules, or cysts. The darkened skin appears to be melasma or post-inflammatory hyperpigmentation rather than active acne lesions. The skin texture is smooth without inflammatory acne lesions.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows hyperpigmentation around the perioral area (around the mouth) without any visible comedones, papules, pustules, nodules, or cysts. The darkened skin appears to be melasma or post-inflammatory hyperpigmentation rather than active acne lesions. The skin texture is smooth without inflammatory acne lesions."",
    ""key_features"": [
        ""Hyperpigmentation in perioral region"",
        ""Smooth skin texture without inflammatory lesions"",
        ""No visible comedones or pustules"",
        ""Symmetrical darkening pattern around mouth and chin"",
        ""Absence of papules, nodules, or cystic lesions""
    ]
}
```"
261,lentigo-maligna-24.jpg,non_acne,other,non_acne,other,True,True,6412.89,high,"The image shows a mature individual with skin changes consistent with photoaging and possible actinic damage rather than acne. The visible features include rough skin texture, possible actinic keratoses (rough patches), and signs of chronic sun damage. There are no comedones, pustules, papules, nodules, or cysts characteristic of acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows a mature individual with skin changes consistent with photoaging and possible actinic damage rather than acne. The visible features include rough skin texture, possible actinic keratoses (rough patches), and signs of chronic sun damage. There are no comedones, pustules, papules, nodules, or cysts characteristic of acne vulgaris."",
    ""key_features"": [""rough, textured skin surface"", ""signs of photoaging and sun damage"", ""absence of comedones or inflammatory acne lesions"", ""possible actinic keratoses or seborrheic keratoses"", ""mature skin with age-related changes"", ""no pustules or papules present""]
}
```"
262,melanotic-macule-8.jpg,non_acne,other,non_acne,other,True,True,7091.54,high,"The image shows perioral dermatitis or cheilitis characterized by inflammation and scaling around the lips and perioral region. The pattern shows erythema, scaling, and textural changes on the lips and surrounding skin without comedones, pustules, or typical acne lesions. The distribution and morphology are inconsistent with acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows perioral dermatitis or cheilitis characterized by inflammation and scaling around the lips and perioral region. The pattern shows erythema, scaling, and textural changes on the lips and surrounding skin without comedones, pustules, or typical acne lesions. The distribution and morphology are inconsistent with acne vulgaris."",
    ""key_features"": [
        ""Diffuse erythema and inflammation of the lips"",
        ""Scaling and crusting on lip surface"",
        ""Perioral skin involvement with textural changes"",
        ""Absence of comedones, pustules, or papules"",
        ""Symmetric distribution around mouth"",
        ""Chapped, dry appearance of lips"",
        ""No visible acne lesions or follicular involvement""
    ]
}
```"
263,malignant-melanoma-169.jpg,non_acne,other,non_acne,other,True,True,6066.21,high,"The image shows multiple brown hyperpigmented patches (melasma/solar lentigines) and signs of photoaging including fine wrinkles and skin texture changes. There are no visible comedones, papules, pustules, nodules, or cysts characteristic of acne. The pigmentary changes and overall presentation are consistent with chronic sun damage and age-related pigmentation disorders, not acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows multiple brown hyperpigmented patches (melasma/solar lentigines) and signs of photoaging including fine wrinkles and skin texture changes. There are no visible comedones, papules, pustules, nodules, or cysts characteristic of acne. The pigmentary changes and overall presentation are consistent with chronic sun damage and age-related pigmentation disorders, not acne vulgaris."",
    ""key_features"": [""large brown hyperpigmented patches on cheek"", ""multiple solar lentigines (age spots)"", ""fine wrinkles and skin texture changes"", ""photoaged skin"", ""absence of comedones or inflammatory papules"", ""no pustules or cystic lesions""]
}
```"
264,melanotic-macule-1.jpg,non_acne,other,non_acne,other,True,True,5106.86,high,"The image shows the lips and perioral area with no visible acne lesions such as comedones, papules, pustules, nodules, or cysts. The skin appears to have normal texture without inflammatory lesions characteristic of acne. This is simply a close-up photograph of normal lips without any pathological findings consistent with acne vulgaris.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows the lips and perioral area with no visible acne lesions such as comedones, papules, pustules, nodules, or cysts. The skin appears to have normal texture without inflammatory lesions characteristic of acne. This is simply a close-up photograph of normal lips without any pathological findings consistent with acne vulgaris."",
    ""key_features"": [""normal lip texture"", ""absence of comedones"", ""no inflammatory papules or pustules"", ""no visible acne lesions"", ""normal perioral skin appearance""]
}
```"
265,basal-cell-carcinoma-nose-24.jpg,non_acne,other,non_acne,other,True,True,6756.76,high,"This image shows a solitary, well-defined, dome-shaped papule or nodule with a central depression or umbilication. The lesion appears flesh-colored to pink with a smooth surface texture and lacks the characteristic features of acne such as comedones, pustules, or inflammatory papules. The morphology and presentation are more consistent with a benign skin lesion such as molluscum contagiosum, a dermal nevus, or possibly a small cyst rather than any form of acne.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This image shows a solitary, well-defined, dome-shaped papule or nodule with a central depression or umbilication. The lesion appears flesh-colored to pink with a smooth surface texture and lacks the characteristic features of acne such as comedones, pustules, or inflammatory papules. The morphology and presentation are more consistent with a benign skin lesion such as molluscum contagiosum, a dermal nevus, or possibly a small cyst rather than any form of acne."",
    ""key_features"": [""solitary dome-shaped lesion"", ""central umbilication or depression"", ""smooth surface texture"", ""flesh-colored to pink coloration"", ""absence of comedones"", ""absence of pustules or inflammatory changes typical of acne"", ""well-circumscribed borders""]
}
```"
266,basal-cell-carcinoma-lip-7.jpg,non_acne,other,non_acne,other,True,True,6293.23,high,"This lesion appears to be a seborrheic keratosis or possibly a pigmented skin lesion, not acne. The dark, crusty, well-demarcated appearance with irregular borders and the location on aged skin with prominent wrinkles is characteristic of benign epidermal growths common in older adults. Acne lesions do not present with this dark, warty, stuck-on appearance.","```json
{
    ""classification"": ""Not acne"",
    ""confidence"": ""high"",
    ""reasoning"": ""This lesion appears to be a seborrheic keratosis or possibly a pigmented skin lesion, not acne. The dark, crusty, well-demarcated appearance with irregular borders and the location on aged skin with prominent wrinkles is characteristic of benign epidermal growths common in older adults. Acne lesions do not present with this dark, warty, stuck-on appearance."",
    ""key_features"": [""dark brown to black pigmentation"", ""crusty, warty surface texture"", ""well-demarcated borders"", ""stuck-on appearance"", ""located on aged skin with significant photoaging"", ""no surrounding inflammatory papules or pustules"", ""no comedones present""]
}
```"
